UPM,VIV_SEL,P1_1,P1_2,P1_3,P1_4,P1_5_1,P1_5_2,P1_5_3,P2_1,P2_2,P2_3,FAC_VIV,UPM_DIS,EST_DIS,DOMINIO,TLOC,ESTRATO,ENT
2900715,3,3,1,1,1,1,2,1,2,1,,170,7401,302,U,2,2,29
2900715,4,2,1,1,1,1,2,2,3,1,,170,7401,302,U,2,2,29
2900716,1,2,1,1,1,1,1,2,6,1,,162,7402,302,U,2,2,29
2900716,2,2,2,1,1,2,2,2,4,1,,162,7402,302,U,2,2,29
2900716,3,2,1,1,1,1,2,2,5,1,,162,7402,302,U,2,2,29
2900716,4,3,1,1,1,1,2,2,1,1,,162,7402,302,U,2,2,29
2900716,5,3,2,1,1,1,2,2,2,1,,162,7402,302,U,2,2,29
2900724,1,3,1,1,1,1,1,2,4,1,,188,7403,302,U,2,2,29
2900724,2,3,1,1,1,1,1,1,2,1,,188,7403,302,U,2,2,29
2900724,3,2,1,1,1,1,2,2,5,1,,188,7403,302,U,2,2,29
2900724,5,2,1,1,1,1,1,1,3,1,,188,7403,302,U,2,2,29
2900727,1,2,2,1,1,2,2,1,3,1,,321,7404,302,U,2,2,29
2900727,2,3,1,1,1,1,1,2,2,2,2,321,7404,302,U,2,2,29
2900727,3,2,1,1,1,1,1,2,3,1,,321,7404,302,U,2,2,29
2900727,4,3,1,1,1,1,1,1,4,1,,321,7404,302,U,2,2,29
2900727,5,2,2,2,1,2,2,2,2,1,,321,7404,302,U,2,2,29
2900732,1,2,1,1,1,1,2,1,5,1,,159,7405,302,U,2,2,29
2900732,2,2,2,1,1,2,2,2,3,1,,159,7405,302,U,2,2,29
2900732,3,3,1,1,1,1,1,1,2,1,,159,7405,302,U,2,2,29
2900732,4,2,1,1,1,1,1,2,4,2,2,159,7405,302,U,2,2,29
2900732,5,3,1,1,1,1,2,2,5,1,,159,7405,302,U,2,2,29
2900734,2,3,1,1,1,1,1,2,3,1,,182,7406,302,U,2,2,29
2900734,3,3,1,1,1,1,2,1,4,1,,182,7406,302,U,2,2,29
2900734,4,2,1,1,1,1,1,1,5,1,,182,7406,302,U,2,2,29
2900734,5,2,1,1,1,1,1,1,4,1,,182,7406,302,U,2,2,29
2900740,1,2,1,1,1,1,2,2,4,1,,214,7407,302,U,2,2,29
2900740,2,2,1,1,1,1,2,2,2,1,,214,7407,302,U,2,2,29
2900740,3,2,1,1,1,1,2,2,2,1,,214,7407,302,U,2,2,29
2900740,4,2,1,1,1,1,1,2,5,1,,214,7407,302,U,2,2,29
2900740,5,2,1,1,1,1,2,2,3,1,,214,7407,302,U,2,2,29
2900742,1,3,2,1,1,2,2,2,4,1,,200,7408,302,U,2,2,29
2900742,3,3,1,1,1,1,1,1,6,1,,200,7408,302,U,2,2,29
2900742,4,3,1,1,1,1,1,2,4,1,,200,7408,302,U,2,2,29
2900746,1,2,1,1,1,1,1,2,7,1,,211,7409,302,U,2,2,29
2900746,2,3,5,1,1,1,2,2,6,1,,211,7409,302,U,2,2,29
2900746,3,3,1,1,1,1,1,2,4,1,,211,7409,302,U,2,2,29
2900746,4,2,2,1,1,1,1,1,2,1,,211,7409,302,U,2,2,29
2900746,5,2,1,1,1,2,1,2,2,1,,211,7409,302,U,2,2,29
2900747,1,3,2,1,1,1,2,2,6,1,,318,7410,302,U,2,2,29
2900747,2,2,1,1,1,1,2,2,5,1,,318,7410,302,U,2,2,29
2900747,3,2,1,2,1,1,1,1,2,1,,318,7410,302,U,2,2,29
2900747,4,3,1,1,1,1,1,1,3,1,,318,7410,302,U,2,2,29
2900747,5,3,1,1,1,1,1,1,4,1,,318,7410,302,U,2,2,29
2900750,1,3,1,1,1,1,1,1,3,1,,241,7411,302,U,2,2,29
2900750,2,3,1,1,1,1,1,1,5,1,,241,7411,302,U,2,2,29
2900750,3,2,1,3,1,1,1,2,6,1,,241,7411,302,U,2,2,29
2900750,4,3,1,1,1,1,1,2,3,1,,241,7411,302,U,2,2,29
2900750,5,2,2,2,1,1,2,1,7,1,,241,7411,302,U,2,2,29
2900771,1,2,1,1,1,1,1,1,4,1,,268,7412,302,U,2,2,29
2900771,2,2,2,1,2,2,2,2,2,1,,268,7412,302,U,2,2,29
2900771,3,2,1,1,1,2,2,2,2,1,,268,7412,302,U,2,2,29
2900771,5,2,1,1,1,1,1,2,1,1,,268,7412,302,U,2,2,29
2900776,1,3,1,1,1,1,1,1,4,1,,216,7413,302,U,2,2,29
2900776,2,2,2,1,1,1,1,1,5,1,,216,7413,302,U,2,2,29
2900776,3,2,1,1,1,1,1,1,4,1,,216,7413,302,U,2,2,29
2900776,4,2,2,1,1,2,2,2,4,1,,216,7413,302,U,2,2,29
2900776,5,3,1,1,1,1,1,1,7,1,,216,7413,302,U,2,2,29
2900779,1,3,1,1,1,1,1,1,3,1,,213,7414,302,U,2,2,29
2900779,2,2,2,1,1,2,2,2,2,1,,213,7414,302,U,2,2,29
2900779,3,2,1,1,1,1,1,1,2,1,,213,7414,302,U,2,2,29
2900779,5,3,1,1,1,1,1,1,3,1,,213,7414,302,U,2,2,29
2900786,1,3,1,1,1,1,2,2,3,1,,146,7415,302,U,2,2,29
2900786,2,3,1,1,1,1,1,1,5,1,,146,7415,302,U,2,2,29
2900786,4,3,1,1,1,1,1,1,7,1,,146,7415,302,U,2,2,29
2900786,5,2,1,1,1,1,2,2,5,1,,146,7415,302,U,2,2,29
2900790,1,2,1,1,1,1,1,2,4,1,,136,7416,302,U,2,2,29
2900790,2,2,2,2,1,2,2,2,4,1,,136,7416,302,U,2,2,29
2900790,4,3,1,1,1,1,1,2,5,1,,136,7416,302,U,2,2,29
2900804,1,3,1,1,1,1,1,1,4,1,,239,7417,302,U,2,2,29
2900804,2,2,2,1,1,2,2,2,2,1,,239,7417,302,U,2,2,29
2900804,3,2,1,1,1,2,2,2,2,1,,239,7417,302,U,2,2,29
2900804,4,3,1,1,1,1,1,2,5,1,,239,7417,302,U,2,2,29
2900804,5,3,1,1,1,1,1,1,3,1,,239,7417,302,U,2,2,29
2900811,1,3,2,1,1,1,1,2,4,1,,159,7418,302,U,2,2,29
2900811,2,2,1,1,1,2,2,2,4,1,,159,7418,302,U,2,2,29
2900811,3,3,1,1,1,1,1,1,5,1,,159,7418,302,U,2,2,29
2900811,4,2,2,1,1,1,1,2,7,1,,159,7418,302,U,2,2,29
2900811,5,2,2,1,1,1,2,1,5,1,,159,7418,302,U,2,2,29
2900812,2,3,1,1,1,1,1,1,4,1,,144,7419,302,U,2,2,29
2900812,3,3,2,1,1,1,2,1,1,1,,144,7419,302,U,2,2,29
2900812,4,2,1,1,1,1,1,2,7,1,,144,7419,302,U,2,2,29
2900812,5,2,2,1,1,2,2,2,3,1,,144,7419,302,U,2,2,29
2900816,1,2,1,1,1,1,1,2,3,1,,176,7420,302,U,2,2,29
2900816,2,3,2,1,1,1,1,1,11,1,,176,7420,302,U,2,2,29
2900816,3,2,1,1,1,1,1,2,6,1,,176,7420,302,U,2,2,29
2900816,4,2,1,1,1,1,1,2,1,1,,176,7420,302,U,2,2,29
2900816,5,2,2,1,1,2,2,2,3,1,,176,7420,302,U,2,2,29
2900817,1,2,1,1,1,1,1,1,5,1,,201,7421,302,U,2,2,29
2900817,2,3,2,1,1,2,2,2,4,1,,201,7421,302,U,2,2,29
2900817,3,3,1,1,1,2,2,2,1,1,,201,7421,302,U,2,2,29
2900817,4,2,2,1,1,1,1,2,4,1,,201,7421,302,U,2,2,29
2900827,2,2,2,1,1,2,2,2,7,2,2,179,7422,302,U,2,2,29
2900827,3,2,2,1,1,1,1,2,3,1,,179,7422,302,U,2,2,29
2900827,4,2,2,1,1,1,1,1,4,1,,179,7422,302,U,2,2,29
2900827,5,2,1,1,1,1,2,2,2,1,,179,7422,302,U,2,2,29
2900837,1,2,1,1,1,1,2,1,4,1,,192,7423,302,U,2,2,29
2900837,2,3,1,1,1,1,1,2,2,1,,192,7423,302,U,2,2,29
2900837,3,2,2,1,1,1,1,1,2,1,,192,7423,302,U,2,2,29
2900837,4,2,1,1,1,1,2,2,4,1,,192,7423,302,U,2,2,29
2900837,5,3,1,1,1,1,1,2,3,1,,192,7423,302,U,2,2,29
2900839,1,2,2,1,1,2,2,2,2,1,,339,7424,302,U,2,2,29
2900839,2,2,1,1,1,1,2,2,3,1,,339,7424,302,U,2,2,29
2900839,3,2,1,1,1,1,1,1,2,1,,339,7424,302,U,2,2,29
2900839,4,2,2,1,1,1,2,2,5,1,,339,7424,302,U,2,2,29
2900839,5,3,1,1,1,1,2,2,3,1,,339,7424,302,U,2,2,29
2900850,1,3,1,1,1,1,1,2,3,1,,178,7425,302,U,2,2,29
2900850,2,1,1,1,1,1,1,1,6,1,,178,7425,302,U,2,2,29
2900850,3,2,2,1,1,2,2,2,3,1,,178,7425,302,U,2,2,29
2900850,4,2,1,1,1,1,1,2,4,1,,178,7425,302,U,2,2,29
2900850,5,2,2,1,1,1,1,1,3,1,,178,7425,302,U,2,2,29
2900854,2,3,1,1,1,1,1,2,4,1,,167,7426,302,U,2,2,29
2900854,3,3,1,1,1,1,1,1,3,1,,167,7426,302,U,2,2,29
2900854,4,2,1,1,1,1,2,2,3,1,,167,7426,302,U,2,2,29
2900854,5,2,1,1,1,1,1,2,5,1,,167,7426,302,U,2,2,29
2900855,1,3,1,1,1,1,1,1,4,1,,205,7427,302,U,2,2,29
2900855,2,2,2,1,1,2,1,2,6,1,,205,7427,302,U,2,2,29
2900855,3,3,1,1,1,1,1,1,2,1,,205,7427,302,U,2,2,29
2900855,4,2,2,1,1,1,2,1,4,1,,205,7427,302,U,2,2,29
2900861,1,2,1,1,1,1,2,2,2,1,,196,7428,302,U,2,2,29
2900861,2,3,1,1,1,1,1,1,8,1,,196,7428,302,U,2,2,29
2900861,3,2,1,1,1,1,2,2,1,1,,196,7428,302,U,2,2,29
2900898,1,2,1,1,1,1,2,1,5,1,,244,7429,305,U,3,2,29
2900898,2,2,2,1,1,2,2,2,4,1,,244,7429,305,U,3,2,29
2900898,3,3,1,1,1,1,2,1,4,1,,244,7429,305,U,3,2,29
2900898,4,2,1,1,1,1,1,2,6,1,,244,7429,305,U,3,2,29
2900898,5,3,1,1,1,1,1,2,3,1,,244,7429,305,U,3,2,29
2900903,1,2,1,1,1,1,1,1,2,1,,221,7430,305,U,3,2,29
2900903,2,2,2,5,1,1,2,2,2,1,,221,7430,305,U,3,2,29
2900903,3,2,1,1,1,1,1,1,3,1,,221,7430,305,U,3,2,29
2900903,4,2,2,1,1,1,2,2,2,1,,221,7430,305,U,3,2,29
2900903,5,2,1,1,1,1,1,2,3,1,,221,7430,305,U,3,2,29
2900912,1,2,1,1,1,1,2,1,4,1,,185,7431,305,U,3,2,29
2900912,2,2,1,1,1,1,2,1,5,1,,185,7431,305,U,3,2,29
2900912,3,3,1,1,1,1,1,1,2,1,,185,7431,305,U,3,2,29
2900912,4,2,1,1,1,2,1,2,10,1,,185,7431,305,U,3,2,29
2900912,5,2,1,1,1,1,1,1,4,1,,185,7431,305,U,3,2,29
2900914,1,3,2,1,1,1,2,2,6,1,,180,7432,305,U,3,2,29
2900914,2,3,1,1,1,1,1,1,5,1,,180,7432,305,U,3,2,29
2900914,3,2,1,1,1,1,2,1,6,2,2,180,7432,305,U,3,2,29
2900914,5,2,1,1,1,2,2,2,1,1,,180,7432,305,U,3,2,29
2900919,2,2,1,1,1,1,2,1,3,1,,210,7433,305,U,3,2,29
2900919,3,2,2,1,1,1,1,1,8,1,,210,7433,305,U,3,2,29
2900919,4,2,1,1,1,1,1,2,1,1,,210,7433,305,U,3,2,29
2900919,5,2,2,1,1,2,2,2,4,1,,210,7433,305,U,3,2,29
2900923,1,3,1,1,1,1,1,1,4,1,,158,7434,306,U,3,3,29
2900923,2,3,1,1,1,1,1,2,4,1,,158,7434,306,U,3,3,29
2900923,3,3,1,1,1,1,1,2,4,1,,158,7434,306,U,3,3,29
2900923,4,2,1,1,1,1,1,2,3,1,,158,7434,306,U,3,3,29
2900923,5,2,2,1,1,1,2,2,4,1,,158,7434,306,U,3,3,29
2900928,1,3,1,1,1,1,1,2,3,1,,146,7435,306,U,3,3,29
2900928,2,3,1,1,1,1,1,2,2,1,,146,7435,306,U,3,3,29
2900928,3,3,1,1,1,1,1,2,4,1,,146,7435,306,U,3,3,29
2900928,4,3,1,1,1,2,1,2,1,1,,146,7435,306,U,3,3,29
2900928,5,3,1,1,1,1,2,2,4,1,,146,7435,306,U,3,3,29
2900933,2,3,1,1,1,1,1,1,9,2,2,233,7436,305,U,3,2,29
2900933,3,2,1,1,1,1,1,2,4,1,,233,7436,305,U,3,2,29
2900933,4,2,1,1,1,1,1,2,4,1,,233,7436,305,U,3,2,29
2900933,5,2,1,1,1,2,2,2,8,1,,233,7436,305,U,3,2,29
2900937,1,3,1,1,1,1,1,1,4,1,,220,7437,305,U,3,2,29
2900937,2,2,2,1,1,1,2,2,4,1,,220,7437,305,U,3,2,29
2900937,3,3,1,1,1,1,2,1,5,1,,220,7437,305,U,3,2,29
2900937,4,3,1,1,1,1,1,1,1,1,,220,7437,305,U,3,2,29
2900937,5,2,2,1,1,2,2,2,5,1,,220,7437,305,U,3,2,29
2900942,1,2,1,1,1,2,2,1,1,1,,222,7438,305,U,3,2,29
2900942,2,3,1,1,1,1,1,1,3,1,,222,7438,305,U,3,2,29
2900942,3,3,1,1,1,1,1,1,3,1,,222,7438,305,U,3,2,29
2900942,4,2,1,1,1,1,1,2,3,1,,222,7438,305,U,3,2,29
2900942,5,3,1,1,1,1,1,1,3,1,,222,7438,305,U,3,2,29
2900943,1,3,1,1,1,1,1,1,5,1,,277,7439,307,U,3,4,29
2900943,2,2,1,1,1,1,2,2,1,1,,277,7439,307,U,3,4,29
2900943,4,3,1,1,1,1,1,1,4,1,,277,7439,307,U,3,4,29
2900943,5,3,1,1,1,1,1,2,1,1,,277,7439,307,U,3,4,29
2900944,1,3,1,1,1,1,1,1,3,1,,263,7440,307,U,3,4,29
2900944,3,2,1,1,1,1,1,1,2,1,,263,7440,307,U,3,4,29
2900944,4,3,1,1,1,1,1,1,3,1,,263,7440,307,U,3,4,29
2900944,5,3,1,1,1,1,1,1,4,1,,263,7440,307,U,3,4,29
2900945,1,3,1,1,1,1,1,1,3,1,,211,7441,306,U,3,3,29
2900945,2,2,1,1,1,1,1,2,6,1,,211,7441,306,U,3,3,29
2900945,3,3,1,1,1,1,1,1,5,1,,211,7441,306,U,3,3,29
2900945,5,2,1,1,1,1,1,2,6,1,,211,7441,306,U,3,3,29
2900946,2,2,1,1,1,1,1,2,5,1,,177,7442,305,U,3,2,29
2900946,3,3,1,1,1,1,1,2,2,1,,177,7442,305,U,3,2,29
2900946,4,3,1,1,1,1,1,2,7,1,,177,7442,305,U,3,2,29
2900946,5,2,1,1,1,1,1,1,7,1,,177,7442,305,U,3,2,29
2900957,1,3,1,1,1,1,1,1,7,1,,176,7443,306,U,3,3,29
2900957,2,3,1,1,1,1,1,1,5,1,,176,7443,306,U,3,3,29
2900957,3,3,1,1,1,1,1,1,2,1,,176,7443,306,U,3,3,29
2900957,5,2,1,1,1,1,1,1,4,1,,176,7443,306,U,3,3,29
2900973,1,3,1,1,1,2,1,2,2,1,,163,7444,305,U,3,2,29
2900973,2,3,1,1,1,1,1,1,5,1,,163,7444,305,U,3,2,29
2900973,4,2,1,1,1,1,1,1,2,1,,163,7444,305,U,3,2,29
2900973,5,2,2,1,1,1,1,2,2,1,,163,7444,305,U,3,2,29
2900978,1,2,1,1,1,1,1,1,6,1,,333,7445,305,U,3,2,29
2900979,1,3,1,1,1,1,1,2,2,1,,241,7446,306,U,3,3,29
2900979,3,3,1,1,1,1,1,1,2,1,,241,7446,306,U,3,3,29
2900979,4,3,1,1,1,1,1,1,4,1,,241,7446,306,U,3,3,29
2900979,5,3,1,1,1,1,1,1,2,1,,241,7446,306,U,3,3,29
2900982,1,2,1,1,1,1,1,2,12,1,,262,7447,305,U,3,2,29
2900982,2,2,4,1,1,2,2,2,2,1,,262,7447,305,U,3,2,29
2900982,3,3,1,1,1,1,1,2,2,1,,262,7447,305,U,3,2,29
2900982,4,2,1,3,1,1,1,2,5,1,,262,7447,305,U,3,2,29
2900982,5,2,2,1,1,2,1,2,4,1,,262,7447,305,U,3,2,29
2900987,1,2,1,1,1,1,1,1,2,1,,218,7448,305,U,3,2,29
2900987,2,2,1,1,1,1,1,1,4,1,,218,7448,305,U,3,2,29
2900987,3,2,1,1,1,1,1,2,2,1,,218,7448,305,U,3,2,29
2900987,4,2,2,1,1,1,1,1,5,1,,218,7448,305,U,3,2,29
2900987,5,2,1,1,1,2,1,2,5,1,,218,7448,305,U,3,2,29
2900988,1,2,1,2,1,1,2,2,4,1,,211,7449,305,U,3,2,29
2900988,2,2,1,1,1,1,1,1,5,1,,211,7449,305,U,3,2,29
2900988,3,2,2,2,1,2,2,2,3,1,,211,7449,305,U,3,2,29
2900988,5,3,1,1,1,1,1,1,4,1,,211,7449,305,U,3,2,29
2900996,1,2,2,1,1,1,1,2,4,1,,202,7450,305,U,3,2,29
2900996,2,2,1,1,1,1,2,1,4,1,,202,7450,305,U,3,2,29
2900996,3,2,2,1,1,1,1,1,6,1,,202,7450,305,U,3,2,29
2900996,4,3,2,3,1,1,1,2,2,1,,202,7450,305,U,3,2,29
2900996,5,2,1,1,1,1,1,2,5,1,,202,7450,305,U,3,2,29
2901008,1,3,1,1,1,1,1,1,6,1,,211,7451,305,U,3,2,29
2901008,2,2,1,1,1,1,1,1,4,1,,211,7451,305,U,3,2,29
2901008,3,2,1,1,1,1,1,1,4,1,,211,7451,305,U,3,2,29
2901008,4,2,2,1,1,1,2,2,2,1,,211,7451,305,U,3,2,29
2901008,5,3,1,1,1,2,1,2,3,1,,211,7451,305,U,3,2,29
2901009,1,3,1,1,1,1,1,1,3,1,,235,7452,305,U,3,2,29
2901009,2,2,1,1,1,1,1,1,3,1,,235,7452,305,U,3,2,29
2901009,3,2,1,1,1,1,2,2,4,1,,235,7452,305,U,3,2,29
2901009,4,2,1,1,1,1,2,2,2,1,,235,7452,305,U,3,2,29
2901010,1,2,1,1,1,1,1,2,2,1,,189,7453,305,U,3,2,29
2901010,2,2,1,1,1,1,2,2,1,1,,189,7453,305,U,3,2,29
2901010,3,2,1,1,1,2,2,2,1,1,,189,7453,305,U,3,2,29
2901010,4,2,2,1,1,1,1,2,7,1,,189,7453,305,U,3,2,29
2901010,5,2,1,1,1,1,1,2,6,1,,189,7453,305,U,3,2,29
2901015,1,2,1,1,1,1,1,1,4,1,,181,7454,299,U,3,2,29
2901015,2,2,2,1,1,2,1,2,3,1,,181,7454,299,U,3,2,29
2901015,4,2,2,1,1,1,2,2,7,1,,181,7454,299,U,3,2,29
2901015,5,2,1,1,1,1,1,1,4,1,,181,7454,299,U,3,2,29
2901015,6,2,1,1,1,1,2,2,1,1,,181,7454,299,U,3,2,29
2901015,7,2,1,2,1,2,2,2,4,1,,181,7454,299,U,3,2,29
2901015,8,2,1,1,1,1,2,1,3,1,,181,7454,299,U,3,2,29
2901015,9,2,1,1,1,1,1,2,1,1,,181,7454,299,U,3,2,29
2901015,10,2,2,2,1,1,1,1,8,2,2,181,7454,299,U,3,2,29
2901015,11,2,2,1,1,2,1,2,2,1,,181,7454,299,U,3,2,29
2901015,12,2,1,1,1,1,2,2,7,1,,181,7454,299,U,3,2,29
2901015,13,2,2,5,1,2,2,2,1,1,,181,7454,299,U,3,2,29
2901015,14,2,1,1,1,1,1,1,2,1,,181,7454,299,U,3,2,29
2901015,15,2,1,1,1,1,2,2,4,1,,181,7454,299,U,3,2,29
2901015,16,2,6,2,2,2,2,2,1,1,,181,7454,299,U,3,2,29
2901015,17,3,2,1,1,1,1,2,3,1,,181,7454,299,U,3,2,29
2901015,18,2,2,2,1,2,1,2,3,1,,181,7454,299,U,3,2,29
2901015,19,2,2,2,1,2,2,2,4,1,,181,7454,299,U,3,2,29
2901015,20,2,2,1,1,1,1,1,6,1,,181,7454,299,U,3,2,29
2901030,1,2,2,1,1,2,1,2,4,1,,181,7455,299,U,3,2,29
2901030,2,2,1,1,1,1,2,1,2,1,,181,7455,299,U,3,2,29
2901030,3,3,1,1,1,1,1,2,3,1,,181,7455,299,U,3,2,29
2901030,4,2,2,1,1,1,1,2,4,1,,181,7455,299,U,3,2,29
2901030,5,2,1,1,1,2,2,2,2,1,,181,7455,299,U,3,2,29
2901030,6,2,2,1,1,1,2,1,4,1,,181,7455,299,U,3,2,29
2901030,7,2,1,1,1,2,2,2,1,1,,181,7455,299,U,3,2,29
2901030,8,2,2,1,1,1,1,2,5,1,,181,7455,299,U,3,2,29
2901030,9,2,2,1,1,1,1,1,4,1,,181,7455,299,U,3,2,29
2901030,11,2,1,1,1,1,2,2,6,1,,181,7455,299,U,3,2,29
2901030,13,2,1,1,1,1,2,2,1,1,,181,7455,299,U,3,2,29
2901030,14,2,1,1,1,2,2,1,4,1,,181,7455,299,U,3,2,29
2901030,15,2,2,1,1,2,2,2,7,1,,181,7455,299,U,3,2,29
2901030,16,2,2,1,1,1,1,1,5,1,,181,7455,299,U,3,2,29
2901030,17,2,6,1,1,1,2,2,4,1,,181,7455,299,U,3,2,29
2901030,18,2,1,2,1,2,2,2,1,1,,181,7455,299,U,3,2,29
2901030,19,3,1,1,1,1,2,2,3,1,,181,7455,299,U,3,2,29
2901030,20,2,2,1,1,1,1,2,9,1,,181,7455,299,U,3,2,29
2901045,2,2,2,1,1,2,2,2,1,1,,179,7456,299,U,3,2,29
2901045,3,2,2,1,1,1,2,2,2,1,,179,7456,299,U,3,2,29
2901045,4,3,2,1,1,1,2,2,1,1,,179,7456,299,U,3,2,29
2901045,5,2,2,1,1,1,1,1,3,1,,179,7456,299,U,3,2,29
2901045,6,2,2,1,1,2,2,2,7,1,,179,7456,299,U,3,2,29
2901045,7,2,1,1,1,1,1,2,6,1,,179,7456,299,U,3,2,29
2901045,8,2,2,1,1,2,2,2,4,1,,179,7456,299,U,3,2,29
2901045,9,2,2,5,1,2,2,2,4,1,,179,7456,299,U,3,2,29
2901045,10,2,1,1,1,1,2,2,7,1,,179,7456,299,U,3,2,29
2901045,11,2,2,1,1,1,2,2,4,1,,179,7456,299,U,3,2,29
2901045,12,2,1,1,1,1,1,1,4,1,,179,7456,299,U,3,2,29
2901045,13,3,1,1,1,1,1,2,3,1,,179,7456,299,U,3,2,29
2901045,14,2,2,1,1,1,1,2,4,1,,179,7456,299,U,3,2,29
2901045,15,2,2,1,1,2,2,2,11,1,,179,7456,299,U,3,2,29
2901045,16,2,2,1,1,2,2,2,5,1,,179,7456,299,U,3,2,29
2901045,17,2,2,1,1,2,2,2,4,1,,179,7456,299,U,3,2,29
2901045,18,2,1,1,1,1,1,2,3,1,,179,7456,299,U,3,2,29
2901045,19,2,1,1,1,2,2,2,2,1,,179,7456,299,U,3,2,29
2901045,20,2,1,1,1,2,1,2,6,1,,179,7456,299,U,3,2,29
2901068,1,2,1,1,1,1,2,1,6,1,,179,7457,305,U,3,2,29
2901068,2,2,1,1,1,1,1,2,3,1,,179,7457,305,U,3,2,29
2901068,3,2,2,1,1,1,2,2,5,1,,179,7457,305,U,3,2,29
2901068,4,2,1,1,1,1,1,2,5,1,,179,7457,305,U,3,2,29
2901068,5,2,1,1,1,1,2,2,6,1,,179,7457,305,U,3,2,29
2901070,2,2,1,1,1,1,2,1,6,1,,190,7458,305,U,3,2,29
2901070,3,3,1,1,1,1,2,1,4,1,,190,7458,305,U,3,2,29
2901070,4,2,1,3,1,1,1,1,6,1,,190,7458,305,U,3,2,29
2901070,5,2,1,1,1,1,2,2,4,1,,190,7458,305,U,3,2,29
2901114,1,2,2,1,1,1,1,2,4,1,,143,7459,299,U,3,2,29
2901114,2,2,1,1,1,1,1,2,5,1,,143,7459,299,U,3,2,29
2901114,3,3,1,1,1,1,1,2,1,1,,143,7459,299,U,3,2,29
2901114,4,2,1,1,1,1,1,1,8,1,,143,7459,299,U,3,2,29
2901114,6,3,1,1,1,2,2,2,1,1,,143,7459,299,U,3,2,29
2901114,7,2,1,1,1,2,2,2,1,1,,143,7459,299,U,3,2,29
2901114,8,2,1,1,1,1,1,2,3,1,,143,7459,299,U,3,2,29
2901114,9,3,1,1,1,1,1,2,5,1,,143,7459,299,U,3,2,29
2901114,11,2,2,1,1,1,2,2,2,1,,143,7459,299,U,3,2,29
2901114,12,2,1,1,1,1,1,2,1,1,,143,7459,299,U,3,2,29
2901114,13,2,2,1,1,1,1,1,5,1,,143,7459,299,U,3,2,29
2901114,14,3,1,1,1,2,1,1,2,1,,143,7459,299,U,3,2,29
2901114,15,2,2,1,1,2,1,2,4,1,,143,7459,299,U,3,2,29
2901114,16,2,2,1,1,1,1,1,11,1,,143,7459,299,U,3,2,29
2901114,17,2,2,3,1,2,2,1,2,1,,143,7459,299,U,3,2,29
2901114,18,2,2,1,1,1,1,2,5,1,,143,7459,299,U,3,2,29
2901114,19,3,1,1,1,1,1,1,5,1,,143,7459,299,U,3,2,29
2901114,20,2,1,1,1,1,1,1,5,1,,143,7459,299,U,3,2,29
2901138,1,2,1,1,1,1,2,2,2,1,,139,7460,299,U,3,2,29
2901138,2,2,2,1,1,2,2,2,4,1,,139,7460,299,U,3,2,29
2901138,3,3,1,1,1,1,1,2,2,1,,139,7460,299,U,3,2,29
2901138,4,3,1,1,1,1,1,1,3,1,,139,7460,299,U,3,2,29
2901138,5,3,1,1,1,2,2,2,1,1,,139,7460,299,U,3,2,29
2901138,6,2,1,1,1,1,1,1,2,1,,139,7460,299,U,3,2,29
2901138,7,2,2,1,1,1,1,2,6,1,,139,7460,299,U,3,2,29
2901138,8,2,2,1,1,1,1,2,3,1,,139,7460,299,U,3,2,29
2901138,9,2,1,1,1,1,1,1,3,1,,139,7460,299,U,3,2,29
2901138,10,3,1,1,1,1,1,1,5,1,,139,7460,299,U,3,2,29
2901138,11,2,1,1,1,2,2,2,2,1,,139,7460,299,U,3,2,29
2901138,14,3,1,1,1,1,1,1,6,1,,139,7460,299,U,3,2,29
2901138,15,2,2,1,1,1,1,1,5,1,,139,7460,299,U,3,2,29
2901138,16,2,1,1,1,1,1,2,4,1,,139,7460,299,U,3,2,29
2901138,17,2,4,1,2,2,2,2,4,1,,139,7460,299,U,3,2,29
2901138,18,2,1,1,1,1,1,1,4,1,,139,7460,299,U,3,2,29
2901138,19,2,2,5,1,1,1,2,4,1,,139,7460,299,U,3,2,29
2901138,20,2,1,1,1,1,1,2,2,1,,139,7460,299,U,3,2,29
2901147,1,2,1,1,1,1,1,1,6,1,,173,7461,299,U,3,2,29
2901147,3,2,2,1,1,2,2,2,1,1,,173,7461,299,U,3,2,29
2901147,4,2,2,1,1,1,1,2,4,1,,173,7461,299,U,3,2,29
2901147,5,2,2,1,1,1,1,2,5,1,,173,7461,299,U,3,2,29
2901147,6,2,1,1,1,1,2,2,2,1,,173,7461,299,U,3,2,29
2901147,7,3,1,1,1,1,1,1,2,1,,173,7461,299,U,3,2,29
2901147,8,2,2,1,1,2,2,2,6,1,,173,7461,299,U,3,2,29
2901147,9,2,1,1,1,1,1,1,3,1,,173,7461,299,U,3,2,29
2901147,10,3,1,1,1,1,1,1,2,1,,173,7461,299,U,3,2,29
2901147,11,2,2,1,1,1,1,2,7,1,,173,7461,299,U,3,2,29
2901147,12,2,2,1,1,1,1,1,11,1,,173,7461,299,U,3,2,29
2901147,13,2,2,1,1,1,1,1,3,1,,173,7461,299,U,3,2,29
2901147,14,2,1,1,1,1,1,1,5,1,,173,7461,299,U,3,2,29
2901147,15,3,1,1,1,1,1,1,5,1,,173,7461,299,U,3,2,29
2901147,16,2,1,1,1,1,2,2,4,1,,173,7461,299,U,3,2,29
2901147,17,1,2,1,1,2,2,2,2,1,,173,7461,299,U,3,2,29
